customer_id,churn_contrib_usage_deterioration,churn_contrib_sentiment_support,churn_contrib_payment_stress,churn_contrib_commercial_contraction,churn_contrib_discount_pressure,churn_contrib_renewal_exposure,churn_contrib_history_tenure,revenue_quality_risk_contrib_pricing_realization,revenue_quality_risk_contrib_discount_discipline,revenue_quality_risk_contrib_retention_momentum,revenue_quality_risk_contrib_account_health_quality,revenue_quality_risk_contrib_stability_governance,discount_contrib_discount_level,discount_contrib_discount_persistence,discount_contrib_discounted_expansion_pressure,discount_contrib_price_realization_erosion,discount_contrib_policy_signal,expansion_risk_contrib_healthy_expansion_mix,expansion_risk_contrib_fragility_control,expansion_risk_contrib_expansion_discount_discipline,expansion_risk_contrib_expansion_payment_quality,expansion_risk_contrib_post_expansion_durability,governance_contrib_churn_risk,governance_contrib_revenue_quality_risk,governance_contrib_discount_dependency,governance_contrib_expansion_fragility,governance_contrib_exposure_concentration,governance_contrib_renewal_urgency
CUST000805,0.0,0.0,0.06095428571428572,0.02499,0.016176000000000006,0.0578580350208942,0.0,0.2250624514625939,0.07792000000000002,0.11618,0.01777833333333332,0.024929017510447106,0.15584000000000003,0.0,0.0,0.045026764912540276,0.0,0.35,0.0,0.0,0.0,0.0,0.0511936,0.08313659999999999,0.030130499999999998,0.047380000000000005,0.10186415816829449,0.0264290175104471
CUST000806,0.0,0.0,0.017142857142857144,0.0,0.0,0.0,0.034999999999999996,0.3,0.0,0.05785714285714286,0.0050000000000000044,0.05768181818181818,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.009380438348804443,0.0040000000000000036,0.0,0.016684800000000003,0.135,0.0225,0.001337999999999994,0.0,0.0
CUST000807,0.023296874999999998,0.0,0.11618857142857142,0.0,0.068272,0.0,0.0,0.2818435911914173,0.11824,0.09,0.06063300000000003,0.01620959707993871,0.23648,0.25,0.0,0.069361539082036,0.05,0.35,0.0,0.0,0.0,0.0,0.0664832,0.10204739999999998,0.090876,0.04824333333333333,0.09363295504752192,0.0
CUST000808,0.0074375,0.0,0.10285714285714286,0.0,0.05346933333333334,0.0,0.0,0.24802699055330626,0.09112,0.09,0.08261977777777776,0.008968049932523614,0.18224,0.17857142857142858,0.0,0.054868710237131295,0.0,0.35,0.0,0.0,0.0,0.0,0.052403200000000004,0.0937314,0.062352,0.04910666666666666,0.09757271457550377,0.0
CUST000809,0.0,0.0,0.10666857142857145,0.0,0.0,0.05875,0.0,0.14240056531395112,0.011360000000000016,0.06858,0.031111666666666673,0.025375000000000005,0.022720000000000032,0.0,0.0,0.00960024227740765,0.0,0.0,0.0,0.014369357676444273,0.016000000000000004,0.0,0.052934400000000006,0.050189399999999995,0.004848,0.0030370000000000063,0.07527868023176994,0.026874999999999996
CUST000810,0.0,0.0,0.08190285714285715,0.0,0.06556,0.0,0.0,0.2764579649574023,0.10920000000000002,0.09,0.03484033333333334,0.015671128321124307,0.21840000000000004,0.25,0.0,0.06705341355317244,0.05,0.35,0.0,0.0,0.0,0.0,0.047187200000000006,0.0947106,0.0878175,0.046369,0.11257638044471277,0.0
CUST000811,0.0875,0.0,0.055240000000000004,0.0,0.07369600000000001,0.0,0.0,0.3,0.13632,0.04713428571428571,0.05086433333333336,0.016663442315291332,0.27264,0.25,0.15,0.08159225320319388,0.05,0.35,0.2,0.13108166408284092,0.03200000000000001,0.0,0.0692608,0.0991764,0.12063449999999999,0.071308,0.10499528449962364,0.0
CUST000812,0.0875,0.0,0.04381142857142857,0.0,0.066784,0.0,0.0,0.2815905007471215,0.11328,0.05785714285714286,0.012778333333333336,0.014332789291050875,0.22656,0.25,0.15,0.06925307174876638,0.05,0.35,0.2,0.10113607196222962,0.0,0.0,0.063392,0.08637120000000001,0.11187150000000001,0.065114,0.13577369223560987,0.0
CUST000813,0.0,0.0042439090909090925,0.08571428571428572,0.02499,0.0043200000000000035,0.0,0.0,0.18803322048243745,0.03840000000000002,0.11618,0.09852911111111112,0.008374999999999988,0.07680000000000003,0.0,0.0,0.02915709449247323,0.0,0.35,0.0,0.0,0.0,0.0,0.0381664,0.08091359999999999,0.015894,0.05225,0.09458790064710676,0.0
CUST000814,0.0875,0.0,0.08000000000000002,0.0,0.0,0.05975,0.0,0.019999999999999962,0.0,0.09,0.02333333333333334,0.025874999999999995,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.07272,0.02865780000000001,0.0,0.045000000000000005,0.10451875955610518,0.027374999999999997
CUST000815,0.0,0.0,0.13333142857142857,0.0,0.0,0.0,0.034999999999999996,0.3,0.0,0.09,0.052416333333333315,0.05768181818181818,0.0,0.0,0.0,0.15,0.0,0.35,0.0,0.0,0.0,0.0,0.05386559999999999,0.135,0.0225,0.046690999999999996,0.0,0.0
CUST000816,0.0,0.0,0.09142857142857143,0.0,0.0,0.05600000000000001,0.0,0.06424812030075193,0.0,0.09,0.08049555555555557,0.024,0.0,0.0,0.0,0.0,0.05,0.35,0.0,0.0,0.0,0.0,0.0471776,0.046573199999999995,0.0075,0.04925333333333334,0.07948496941500242,0.025500000000000002
CUST000817,0.0875,0.0,0.08761714285714287,0.02499,0.023856000000000002,0.0,0.0,0.26937891627791416,0.10352000000000001,0.11618,0.030266999999999978,0.008495563687699381,0.20704000000000003,0.0,0.0,0.06401953554767752,0.0,0.35,0.0,0.0,0.0,0.0,0.07166720000000001,0.09501119999999999,0.040659,0.047969000000000005,0.10425049819812565,0.0
CUST000818,0.014546874999999999,0.0,0.09904571428571429,0.0,0.0,0.0595,0.0,0.0898438978240304,0.0,0.09,0.03294166666666667,0.025749999999999995,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.05538880000000001,0.0429372,0.0,0.04550666666666667,0.0861397378239468,0.027249999999999996
CUST000819,0.0,0.0037518749999999987,0.05333142857142858,0.0,0.014088000000000002,0.0,0.0,0.22874165227531412,0.07096000000000001,0.09,0.015554999999999986,0.006955297516252246,0.14192000000000002,0.0,0.0,0.04660356526084893,0.0,0.35,0.0,0.0,0.0,0.0,0.0227744,0.0741978,0.028277999999999998,0.045000000000000005,0.13233971953964083,0.0
CUST000820,0.067265625,0.0,0.10857142857142857,0.0,0.0,0.0,0.0,0.10960668025032733,0.0,0.06858,0.06476666666666664,0.008625000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.0562688,0.0452844,0.0,0.002,0.10011064812253788,0.0
CUST000821,0.017171875,0.0,0.05333142857142858,0.0,0.07321599999999999,0.060209916642494005,0.0,0.3,0.13472,0.06858,0.015554999999999986,0.03310495832124701,0.26944,0.25,0.15,0.07808321356053452,0.05,0.35,0.2,0.1225159048825863,0.012,0.0,0.0652576,0.09935279999999999,0.119628,0.068452,0.09249220475913746,0.027604958321247
CUST000822,0.0,0.0,0.05904571428571429,0.0,0.0,0.0,0.0,0.06600467405897276,0.0,0.06858,0.01722166666666667,0.00724999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.018896000000000003,0.028630800000000012,0.0,0.002,0.09879165402833695,0.0
CUST000823,0.0,0.007305000000000001,0.14285714285714288,0.0,0.0,0.0,0.034999999999999996,0.3,0.011759999999999993,0.09,0.12809333333333334,0.05768181818181818,0.023519999999999985,0.0,0.0,0.15,0.0,0.35,0.0,0.0,0.0,0.0,0.0592512,0.135,0.026028,0.051743333333333336,0.0,0.0
CUST000824,0.053703125,0.01125,0.04000000000000001,0.0,0.0,0.0,0.0,0.16761658462552514,0.022080000000000013,0.06858,0.05231444444444442,0.006874999999999998,0.044160000000000026,0.0,0.0,0.02040710769665366,0.0,0.35,0.2,0.01972613187537522,0.044,0.0,0.033583999999999996,0.05714459999999999,0.0096855,0.061373000000000004,0.1338588721796948,0.0
CUST000825,0.0,0.0,0.049525714285714284,0.0,0.004487999999999998,0.0,0.0,0.18873185348579175,0.038959999999999995,0.09,0.014444999999999998,0.006750000000000001,0.07791999999999999,0.0,0.0,0.029456508636767915,0.0,0.35,0.0,0.0,0.0,0.0,0.0172832,0.06100019999999999,0.016106999999999996,0.045000000000000005,0.12231038271356161,0.0
CUST000826,0.0,0.005625,0.06285714285714286,0.0,0.016512,0.0607702295812725,0.0,0.23641607068907528,0.07904,0.09,0.018333333333333337,0.026385114790636245,0.15808,0.0,0.0,0.04989260172388943,0.0,0.35,0.0,0.0,0.0,0.0,0.0466432,0.0810306,0.0311955,0.045000000000000005,0.13318450919323413,0.027885114790636253
CUST000827,0.0,0.0,0.06666857142857144,0.0,0.0,0.0595,0.0,0.15579513635515121,0.0228,0.09,0.019445000000000004,0.025749999999999995,0.0456,0.0,0.0,0.015340772723636273,0.0,0.35,0.0,0.0,0.0,0.0,0.040374400000000005,0.05648220000000001,0.009141,0.045000000000000005,0.09095115699808393,0.027249999999999996
CUST000828,0.0,0.0,0.08952571428571429,0.0,0.0,0.05925,0.0,0.15228150009224034,0.012159999999999994,0.09,0.02611166666666667,0.025625,0.024319999999999987,0.0,0.0,0.013834928610960173,0.0,0.35,0.0,0.0,0.0,0.0,0.0476096,0.05511239999999999,0.005722499999999999,0.045000000000000005,0.10063471351722655,0.027124999999999996
CUST000829,0.0,0.0,0.045714285714285714,0.0,0.01716,0.0,0.005,0.24117844411826375,0.08120000000000001,0.09,0.06172200000000001,0.007544131743701887,0.16240000000000002,0.0,0.0,0.05193361890782736,0.0,0.35,0.0,0.0,0.0,0.0,0.0217184,0.0866952,0.0321495,0.04913000000000001,0.10132114411593818,0.0
CUST000830,0.0,0.0,0.10095428571428573,0.0,0.07739200000000002,0.061377403702449033,0.0,0.3,0.14864000000000002,0.09,0.029445000000000013,0.033688701851224516,0.29728000000000004,0.25,0.0,0.0831018472391049,0.05,0.35,0.0,0.0,0.0,0.0,0.07671040000000001,0.1083186,0.102057,0.045000000000000005,0.09380804075618354,0.028188701851224515
CUST000831,0.0,0.0,0.08571428571428572,0.0,0.068896,0.0,0.0,0.29036921201623117,0.12031999999999998,0.09,0.055026666666666696,0.01577049437154451,0.24063999999999997,0.25,0.0,0.07301537657838482,0.05,0.35,0.0,0.0,0.0,0.0,0.0494752,0.1028682,0.09204899999999999,0.04875333333333334,0.11261405158335797,0.0
CUST000832,0.0875,0.0,0.07428571428571429,0.0,0.0006240000000000045,0.0,0.0,0.16671026156941654,0.026080000000000016,0.09,0.05779866666666669,0.007583636363636359,0.05216000000000003,0.0,0.0,0.020018683529749972,0.0,0.35,0.0,0.0,0.0,0.0,0.0519712,0.06267059999999998,0.010826999999999998,0.048099,0.09861581458295801,0.0
CUST000833,0.0,0.0,0.09333142857142857,0.0,0.021024,0.0,0.0,0.2576281862664967,0.09408000000000001,0.06858,0.027221666666666658,0.008411707743874997,0.18816000000000002,0.0,0.0,0.05898350839992718,0.0,0.35,0.0,0.08646437095124443,0.0040000000000000036,0.0,0.0365952,0.0820656,0.037071,0.044046,0.09743381724317109,0.0
CUST000834,0.0,0.0028125,0.014285714285714285,0.0,0.017736,0.0,0.01,0.24390546606812774,0.08312,0.09,0.004166666666666674,0.007188610471915203,0.16624,0.0,0.0,0.053102342600626205,0.0,0.35,0.0,0.0,0.0,0.0,0.014345599999999998,0.0771084,0.032901,0.045000000000000005,0.13157793156872052,0.0
CUST000835,0.0,0.0,0.10095428571428573,0.0,0.077344,0.0,0.0,0.3,0.14848,0.06858,0.08896922222222224,0.016294492906015822,0.29696,0.25,0.15,0.08945528864666333,0.05,0.35,0.2,0.13480643345872453,0.04000000000000001,0.0,0.057055999999999996,0.1120176,0.125463,0.072481,0.08068861234263093,0.0
CUST000836,0.0,0.0,0.05714285714285714,0.0,0.004056,0.05800000000000001,0.0,0.17980658956166776,0.03752,0.06858,0.016666666666666653,0.025,0.07504,0.0,0.0,0.02563139552642908,0.0,0.0,0.0,0.03604624666466836,0.007999999999999997,0.0,0.038144000000000004,0.058962600000000004,0.0151005,0.004405000000000002,0.13009221803809293,0.026500000000000003
CUST000837,0.0,0.0,0.08761714285714287,0.02499,0.019104000000000003,0.0,0.0,0.2463568036150689,0.08768000000000001,0.11618,0.040960333333333335,0.00808112002582192,0.17536000000000002,0.0,0.0,0.054152915835029555,0.0,0.35,0.0,0.0,0.0,0.0,0.042147199999999996,0.0898668,0.0344265,0.04930566666666667,0.07656819724022566,0.0
CUST000838,0.0,0.0,0.05904571428571429,0.0,0.0,0.0,0.0,0.11512582781456954,0.0,0.09,0.01722166666666667,0.006374999999999998,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.018896000000000003,0.0411696,0.0,0.045000000000000005,0.08451093503085347,0.0
CUST000839,0.0,0.0,0.11428571428571428,0.0,0.0,0.05975,0.0,0.07216953299273215,0.0,0.09,0.03931466666666666,0.025874999999999995,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0556928,0.040924800000000004,0.0,0.04574766666666667,0.08011201971735343,0.027374999999999997
CUST000840,0.0,0.0,0.10475999999999999,0.0,0.0,0.058499999999999996,0.0,0.1246380515673156,0.0,0.09,0.064365,0.025249999999999995,0.0,0.0,0.0,0.0019877363859924307,0.0,0.35,0.0,0.0,0.0,0.0,0.052243200000000004,0.054764999999999994,0.0002985,0.047802333333333336,0.08531043995867837,0.026749999999999996
CUST000841,0.0,0.0,0.10666857142857145,0.0,0.01728,0.05947921354738104,0.0,0.2335449483166732,0.0816,0.09,0.031111666666666673,0.025739606773690527,0.1632,0.0,0.0,0.04866212070714569,0.05,0.35,0.0,0.0,0.0,0.0,0.0586976,0.08316,0.039278999999999994,0.045000000000000005,0.09090200975940126,0.027239606773690524
CUST000842,0.0,0.0,0.07428571428571429,0.0,0.006359999999999999,0.0,0.0,0.19646514960648115,0.0452,0.09,0.02166666666666668,0.007750000000000002,0.0904,0.0,0.0,0.032770778402777666,0.0,0.35,0.0,0.0,0.0,0.0,0.025808,0.0649944,0.0184755,0.045000000000000005,0.09657100455521167,0.0
CUST000843,0.0,0.0,0.08000000000000002,0.0,0.07036,0.0,0.0,0.29649206467476336,0.12520000000000003,0.06858,0.02333333333333334,0.015689229033391174,0.25040000000000007,0.25,0.15,0.07563945628918432,0.05,0.35,0.2,0.11178004619625957,0.028000000000000004,0.0,0.0481152,0.0952722,0.11640599999999998,0.06897800000000001,0.11377721447732142,0.0
CUST000844,0.016078125,0.009376874999999998,0.07618857142857144,0.0,0.016343999999999997,0.0,0.0,0.24042561329586568,0.07848,0.06858,0.025101666666666668,0.007538754380684754,0.15696,0.0,0.0,0.051610977126799615,0.05,0.35,0.0,0.07173258092561836,0.0,0.0,0.0377568,0.0756234,0.038785499999999994,0.042173,0.12868801442676375,0.0
CUST000845,0.0,0.0,0.09333142857142857,0.02499,0.005784000000000003,0.05575,0.0,0.18953221455027652,0.04328000000000001,0.11618,0.027221666666666658,0.023874999999999993,0.08656000000000003,0.0,0.0,0.029799520521547107,0.0,0.35,0.0,0.0,0.0,0.0,0.05755520000000001,0.0720162,0.017453999999999997,0.047380000000000005,0.09673167701301644,0.025374999999999998
CUST000846,0.0,0.0,0.10475999999999999,0.0,0.019200000000000005,0.0,0.0,0.24657355021216404,0.08800000000000002,0.09,0.05013477777777778,0.007207668215801178,0.17600000000000005,0.0,0.0,0.05424580723378462,0.05,0.35,0.0,0.0,0.0,0.0,0.03966720000000001,0.0867456,0.0420375,0.04679666666666667,0.0903521619642478,0.0
CUST000847,0.012140625,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.15526315789473671,0.014800000000000015,0.09,0.016666666666666653,0.007625000000000004,0.02960000000000003,0.0,0.0,0.015112781954887189,0.0,0.35,0.0,0.0,0.0,0.0,0.022169599999999998,0.051183000000000006,0.0067065,0.045000000000000005,0.07948496941500242,0.0
CUST000848,0.0875,0.0,0.03428571428571429,0.0,0.016464,0.0,0.0,0.2385748464455109,0.07888,0.06858,0.010000000000000009,0.007025534617467933,0.15776,0.0,0.0,0.05081779133379042,0.0,0.35,0.0,0.0704185996310295,0.0,0.0,0.044239999999999995,0.0725508,0.031287,0.042042,0.11839688106783718,0.0
CUST000849,0.0,0.0,0.05142857142857143,0.0,0.0,0.0,0.0,0.14407592667177685,0.0032799999999999943,0.06858,0.014999999999999993,0.0073749999999999875,0.00656000000000001,0.0,0.0,0.0103182542879044,0.0,0.0,0.0,0.0029113761941263585,0.019999999999999997,0.0,0.0164576,0.042895800000000005,0.002532,0.002290999999999997,0.10516808859488738,0.0
CUST000850,0.00896875,0.007260272727272728,0.10475999999999999,0.030005999999999994,0.0,0.0,0.034999999999999996,0.3,0.016799999999999992,0.09,0.12432855555555555,0.05768181818181818,0.033599999999999984,0.0,0.0,0.15,0.0,0.35,0.0,0.0,0.0,0.0,0.05952000000000001,0.135,0.02754,0.05209333333333334,0.0,0.0
CUST000851,0.051515624999999995,0.0,0.06857142857142857,0.0,0.07873600000000001,0.0,0.0,0.3,0.15312000000000003,0.06858,0.05731133333333332,0.015188872518704455,0.30624000000000007,0.25,0.15,0.09061806540798133,0.05,0.35,0.2,0.13674439472758798,0.0,0.0,0.06362240000000001,0.10695600000000001,0.127029,0.068674,0.1011457957791353,0.0
CUST000852,0.0,0.0,0.06666857142857144,0.0,0.0012480000000000026,0.0,0.0,0.17516581632653042,0.028160000000000008,0.09,0.019445000000000004,0.0073749999999999875,0.056320000000000016,0.0,0.0,0.023642492711370217,0.0,0.35,0.0,0.0,0.0,0.0,0.021734399999999997,0.057627,0.011994,0.045000000000000005,0.08768084331854371,0.0
CUST000853,0.0,0.0,0.06666857142857144,0.0,0.0,0.05600000000000001,0.0,0.0628810134452474,0.0,0.06858,0.03328499999999999,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007999999999999997,0.0,0.0392544,0.033975,0.0,0.0007999999999999973,0.08898535829821459,0.025500000000000002
CUST000854,0.0,0.0,0.11428571428571428,0.0,0.0,0.0,0.0,0.16150626410022564,0.017199999999999993,0.09,0.04063999999999999,0.008250000000000002,0.034399999999999986,0.0,0.0,0.01778839890009674,0.0,0.35,0.0,0.0,0.0,0.0,0.0365728,0.057168000000000004,0.0078285,0.045913333333333334,0.09930987960752134,0.0
CUST000855,0.0,0.024373125,0.05333142857142858,0.0,0.0,0.058499999999999996,0.0,0.12187585347264113,0.0,0.09,0.015554999999999986,0.02525000000000001,0.0,0.0,0.0,0.0008039372025605087,0.0,0.35,0.0,0.0,0.0,0.0,0.043584,0.0454824,0.00012,0.045000000000000005,0.152696,0.026750000000000003
CUST000856,0.0875,0.014075727272727271,0.07618857142857144,0.0,0.091216,0.0,0.0,0.3,0.19472,0.09,0.12236722222222225,0.018089666531252758,0.38944,0.25,0.0,0.11287934252451613,0.05,0.35,0.0,0.0,0.0,0.0,0.0860736,0.1305324,0.120348,0.05219566666666667,0.09825383652691576,0.0
CUST000857,0.0,0.0,0.10857142857142857,0.0,0.0,0.05999999999999999,0.0,0.14349668874172178,0.01008,0.09,0.03166666666666667,0.025999999999999992,0.02016,0.0,0.0,0.01007000946073793,0.0,0.35,0.0,0.0,0.0,0.0,0.0539424,0.05422319999999999,0.0045344999999999995,0.045000000000000005,0.08451093503085347,0.027499999999999997
CUST000858,0.17303562500000003,0.09352636363636363,0.07047428571428571,0.02499,0.1,0.0,0.0,0.3,0.2,0.11618,0.170555,0.023238359031273484,0.4,0.25,0.0,0.1394832187483431,0.05,0.35,0.0,0.0,0.0,0.0,0.14784960000000003,0.1457946,0.12592199999999998,0.05738,0.07815847817455628,0.0
CUST000859,0.0875,0.0,0.08952571428571429,0.0,0.0,0.0,0.034999999999999996,0.3,0.0,0.09,0.11303966666666665,0.05768181818181818,0.0,0.0,0.0,0.15,0.0,0.35,0.0,0.0,0.0,0.0,0.0678496,0.135,0.0225,0.05214433333333334,0.0,0.0
CUST000860,0.0875,0.0,0.09904571428571429,0.0,0.0,0.05817318181818181,0.0,0.1092940498091654,0.0,0.06858,0.051078555555555544,0.025086590909090902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0783104,0.045727199999999996,0.0,0.0,0.08399073978517835,0.026586590909090907
CUST000861,0.1453360714285714,0.050680636363636365,0.07428571428571429,0.015659999999999997,0.1,0.0,0.034999999999999996,0.3,0.2,0.09,0.1716666666666667,0.05768181818181818,0.4,0.25,0.0,0.15,0.0,0.35,0.0,0.0,0.0,0.0,0.1347072,0.147483,0.12,0.05500000000000001,0.0,0.0
CUST000862,0.0,0.0,0.10475999999999999,0.0,0.0,0.0,0.0,0.07350073273693643,0.0,0.09,0.06521611111111113,0.008499999999999997,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0335232,0.04269959999999998,0.0,0.048552333333333336,0.09738381331577706,0.0
CUST000863,0.0,0.0,0.03428571428571429,0.0,0.011447999999999998,0.0,0.0,0.21150214899015324,0.06215999999999999,0.06428571428571428,0.010000000000000009,0.006707135002341358,0.12431999999999999,0.0,0.0,0.039215206710065696,0.0,0.35,0.0,0.064448170608609,0.0,0.0,0.014633600000000002,0.063837,0.024530999999999997,0.041445,0.11596681767100024,0.0
CUST000864,0.0,0.0,0.12761714285714285,0.02499,0.066712,0.0,0.0,0.2812983661873984,0.11303999999999999,0.11618,0.04424299999999999,0.01595570261562428,0.22607999999999998,0.25,0.0,0.06912787122317077,0.05,0.35,0.0,0.0,0.0,0.0,0.07018239999999999,0.10272959999999999,0.0892815,0.04825766666666667,0.09553047007486114,0.0
CUST000865,0.0,0.0037518749999999987,0.08761714285714287,0.0,0.020424,0.0,0.0,0.2550592783505155,0.09208000000000001,0.09,0.07035500000000004,0.008268280559646535,0.18416000000000002,0.0,0.0,0.057882547864506674,0.0,0.35,0.0,0.0,0.0,0.0,0.0357728,0.0928368,0.036306,0.04847666666666667,0.13204229755434052,0.0
CUST000866,0.23042107142857143,0.105,0.11428571428571428,0.105,0.1,0.0,0.034999999999999996,0.3,0.2,0.15285714285714289,0.18333333333333335,0.05768181818181818,0.4,0.25,0.0,0.15,0.0,0.35,0.0,0.0,0.0,0.0,0.22070720000000002,0.1608966,0.12,0.06071428571428572,0.0,0.0
CUST000867,0.0,0.0,0.04761714285714286,0.02499,0.0,0.05600000000000001,0.0,0.0560779138988438,0.0,0.11618,0.013888333333333325,0.024,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0411552,0.037827,0.0,0.047380000000000005,0.0927529880974664,0.025500000000000002
CUST000868,0.057421875,0.0,0.017142857142857144,0.0,0.012360000000000005,0.0,0.0,0.22146068655947598,0.06520000000000002,0.09,0.0050000000000000044,0.006278278672466275,0.13040000000000004,0.0,0.0,0.04348315138263259,0.0,0.35,0.0,0.0,0.0,0.0,0.0278144,0.0698292,0.026082,0.045000000000000005,0.1272204174418455,0.0
CUST000869,0.076890625,0.0,0.10095428571428573,0.0,0.06781600000000002,0.0,0.0,0.2859188681682248,0.11672000000000003,0.09,0.05707833333333332,0.016363706201201613,0.23344000000000006,0.25,0.0,0.07110808635781067,0.05,0.35,0.0,0.0,0.0,0.0,0.07861119999999999,0.10189439999999998,0.0906825,0.04787666666666667,0.09880518711831981,0.0
CUST000870,0.0,0.0,0.03428571428571429,0.02499,0.0,0.0,0.0,0.10296372176149421,0.0,0.11618,0.010000000000000009,0.006999999999999996,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0189696,0.04250520000000001,0.0,0.047380000000000005,0.09743412631698505,0.0
CUST000871,0.0,0.0,0.05714285714285714,0.0,0.0614728888888889,0.0,0.0,0.26408087839963673,0.09928000000000002,0.09,0.016666666666666653,0.007707720559997411,0.19856000000000004,0.20833333333333337,0.0,0.061748947885558625,0.0,0.35,0.0,0.0,0.0,0.0,0.0379584,0.08599319999999999,0.07029599999999998,0.045000000000000005,0.11272228226520152,0.0
CUST000872,0.0,0.0,0.10095428571428573,0.0,0.0009839999999999983,0.0,0.0,0.17411904761904767,0.027279999999999995,0.09,0.052191666666666685,0.0071249999999999925,0.05455999999999999,0.0,0.0,0.02319387755102046,0.0,0.35,0.0,0.0,0.0,0.0,0.0326208,0.06312960000000001,0.0116625,0.047843333333333335,0.08604563474694968,0.0
CUST000873,0.02275,0.0,0.10857142857142857,0.0,0.020448,0.06167043929551204,0.034999999999999996,0.24693075068584253,0.09216,0.09,0.05284,0.05683521964775602,0.18432,0.0,0.0,0.0543988931510754,0.0,0.35,0.0,0.0,0.0,0.0,0.07950080000000001,0.0969786,0.035808,0.04764666666666667,0.08801323467272165,0.028335219647756017
CUST000874,0.0,0.0,0.07047428571428571,0.0,0.00031199999999999896,0.0,0.005,0.1677712337576172,0.025039999999999996,0.09,0.04520300000000002,0.008250000000000002,0.05007999999999999,0.0,0.0,0.020473385896121687,0.0,0.35,0.0,0.0,0.0,0.0,0.024252799999999998,0.060526800000000006,0.0105825,0.048081,0.10885489141568105,0.0
CUST000875,0.03926464285714286,0.07691045454545455,0.09524000000000002,0.0,0.006864000000000004,0.0,0.0,0.1985949586393694,0.04688000000000001,0.09,0.17777833333333334,0.010208409090909087,0.09376000000000002,0.0,0.0,0.03368355370258693,0.0,0.35,0.0,0.0,0.0,0.0,0.0698496,0.09422279999999998,0.019115999999999998,0.05500000000000001,0.09577247924376348,0.0
CUST000876,0.0,0.0,0.06857142857142857,0.02499,0.0,0.0,0.0,0.12890248046211356,0.0,0.11618,0.06810422222222223,0.0073749999999999875,0.0,0.0,0.0,0.0038153487694772637,0.0,0.35,0.0,0.0,0.0,0.0,0.029939200000000003,0.05770079999999999,0.0005729999999999999,0.052166666666666674,0.08354936085142627,0.0
CUST000877,0.0875,0.0,0.10285714285714286,0.00819,0.012072000000000003,0.0,0.034999999999999996,0.3,0.06424,0.09,0.0993388888888889,0.05768181818181818,0.12848,0.0,0.0,0.15,0.0,0.35,0.0,0.0,0.0,0.0,0.0785984,0.135,0.041772,0.05034566666666667,0.0,0.0
CUST000878,0.0,0.0,0.09904571428571429,0.0,0.07120000000000001,0.060126270699378564,0.034999999999999996,0.29633894895649987,0.12800000000000003,0.06858,0.04072033333333334,0.06306313534968928,0.25600000000000006,0.25,0.15,0.0755738352670714,0.05,0.35,0.2,0.11563253413007142,0.0,0.0,0.0849184,0.107406,0.11723549999999999,0.06656300000000001,0.0929532004649277,0.02756313534968928
CUST000879,0.0875,0.0,0.09333142857142857,0.0,0.017544,0.05750629800307219,0.0,0.23544086021505375,0.08248,0.09,0.027221666666666658,0.024753149001536103,0.16496,0.0,0.0,0.04947465437788022,0.0,0.35,0.0,0.0,0.0,0.0,0.0818816,0.08278200000000001,0.0321645,0.045000000000000005,0.0976360107760345,0.026253149001536098
CUST000880,0.0,0.013123125000000001,0.08952571428571429,0.0,0.015864,0.0,0.034999999999999996,0.3,0.07688,0.09,0.1166798888888889,0.05768181818181818,0.15376,0.0,0.0,0.15,0.05,0.35,0.0,0.0,0.0,0.0,0.049123200000000006,0.135,0.05306399999999999,0.05317433333333334,0.0,0.0
CUST000881,0.0,0.025276363636363635,0.045714285714285714,0.0,0.0,0.0,0.034999999999999996,0.3,0.0,0.09,0.12233866666666669,0.05768181818181818,0.0,0.0,0.0,0.15,0.0,0.35,0.0,0.0,0.0,0.0,0.033916800000000004,0.135,0.0225,0.05216233333333334,0.0,0.0
CUST000882,0.0,0.0,0.055240000000000004,0.0,0.0,0.0,0.0,0.11064104636750655,0.0,0.06858,0.01611166666666666,0.007750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176768,0.03655440000000001,0.0,0.0,0.10260318666153248,0.0
