cohort_month,segment,region,month_number,active_customers,retained_revenue,gross_retention_rate,net_retention_rate
2023-06-01,Mid-Market,EMEA,5,5,10687.92,1.0,1.0
2023-06-01,Mid-Market,EMEA,6,5,10687.92,1.0,1.0
2023-06-01,Mid-Market,EMEA,7,5,10687.92,1.0,1.0
2023-06-01,Mid-Market,EMEA,8,5,10687.92,1.0,1.0
2023-06-01,Mid-Market,EMEA,9,5,10687.92,1.0,1.0
2023-06-01,Mid-Market,EMEA,10,5,10881.9,1.0,1.0181494621965732
2023-06-01,Mid-Market,EMEA,11,5,10881.9,1.0,1.0181494621965732
2023-06-01,Mid-Market,EMEA,12,5,10881.9,1.0,1.0181494621965732
2023-06-01,Mid-Market,EMEA,13,5,10881.9,1.0,1.0181494621965732
2023-06-01,Mid-Market,EMEA,14,5,11328.66,1.0,1.059949924774886
2023-06-01,Mid-Market,EMEA,15,5,11328.66,1.0,1.059949924774886
2023-06-01,Mid-Market,EMEA,16,5,11328.66,1.0,1.059949924774886
2023-06-01,Mid-Market,EMEA,17,5,10873.97,0.9574575782752864,1.0174075030501724
2023-06-01,Mid-Market,EMEA,18,5,11221.9,0.9574575782752864,1.0499610775529757
2023-06-01,Mid-Market,EMEA,19,5,11742.09,0.9574575782752864,1.0986319134125255
2023-06-01,Mid-Market,EMEA,20,5,11742.09,0.9574575782752864,1.0986319134125255
2023-06-01,Mid-Market,EMEA,21,5,11742.09,0.9574575782752864,1.0986319134125255
2023-06-01,Mid-Market,EMEA,22,5,11742.09,0.9574575782752864,1.0986319134125255
2023-06-01,Mid-Market,EMEA,23,5,11983.05,0.980002657205518,1.121176992342757
2023-06-01,Mid-Market,EMEA,24,5,11983.05,0.980002657205518,1.121176992342757
2023-06-01,Mid-Market,EMEA,25,5,11983.05,0.980002657205518,1.121176992342757
2023-06-01,Mid-Market,EMEA,26,5,12575.42,0.980002657205518,1.176601247015322
2023-06-01,Mid-Market,EMEA,27,5,12575.42,0.980002657205518,1.176601247015322
2023-06-01,Mid-Market,EMEA,28,5,12575.42,0.980002657205518,1.176601247015322
2023-06-01,Mid-Market,EMEA,29,4,10519.48,0.8231199335324366,0.9842401514981399
2023-06-01,Mid-Market,EMEA,30,4,10519.48,0.8231199335324366,0.9842401514981399
2023-06-01,Mid-Market,EMEA,31,4,11194.19,0.8231199335324366,1.0473684309014288
2023-06-01,Mid-Market,EMEA,32,4,11194.19,0.8231199335324366,1.0473684309014288
2023-06-01,Mid-Market,LATAM,0,2,3693.12,1.0,1.0
2023-06-01,Mid-Market,LATAM,1,2,3693.12,1.0,1.0
2023-06-01,Mid-Market,LATAM,2,2,4008.75,1.0,1.0854643228489733
2023-06-01,Mid-Market,LATAM,3,2,4008.75,1.0,1.0854643228489733
2023-06-01,Mid-Market,LATAM,4,2,4008.75,1.0,1.0854643228489733
2023-06-01,Mid-Market,LATAM,5,2,4008.75,1.0,1.0854643228489733
2023-06-01,Mid-Market,LATAM,6,2,4008.75,1.0,1.0854643228489733
2023-06-01,Mid-Market,LATAM,7,2,3574.0699999999997,0.8823000606533229,0.9677643835022961
2023-06-01,Mid-Market,LATAM,8,2,3883.54,0.9660964171215666,1.0515607399705398
2023-06-01,Mid-Market,LATAM,9,2,3883.54,0.9660964171215666,1.0515607399705398
2023-06-01,Mid-Market,LATAM,10,2,3883.54,0.9660964171215666,1.0515607399705398
2023-06-01,Mid-Market,LATAM,11,2,3883.54,0.9660964171215666,1.0515607399705398
2023-06-01,Mid-Market,LATAM,12,2,4067.84,1.0,1.1014643445108743
2023-06-01,Mid-Market,LATAM,13,2,4067.84,1.0,1.1014643445108743
2023-06-01,Mid-Market,LATAM,14,2,3659.96,0.9750211203535222,0.9910211420154234
2023-06-01,Mid-Market,LATAM,15,2,3659.96,0.9750211203535222,0.9910211420154234
2023-06-01,Mid-Market,LATAM,16,2,3659.96,0.9750211203535222,0.9910211420154234
2023-06-01,Mid-Market,LATAM,17,2,3659.96,0.9750211203535222,0.9910211420154234
2023-06-01,Mid-Market,LATAM,18,2,3659.96,0.9750211203535222,0.9910211420154234
2023-06-01,Mid-Market,LATAM,19,2,3659.96,0.9750211203535222,0.9910211420154234
2023-06-01,Mid-Market,LATAM,20,2,3659.96,0.9750211203535222,0.9910211420154234
2023-06-01,Mid-Market,LATAM,21,2,3659.96,0.9750211203535222,0.9910211420154234
2023-06-01,Mid-Market,LATAM,22,2,3659.96,0.9750211203535222,0.9910211420154234
2023-06-01,Mid-Market,LATAM,23,2,3659.96,0.9750211203535222,0.9910211420154234
2023-06-01,Mid-Market,LATAM,24,2,3659.96,0.9750211203535222,0.9910211420154234
2023-06-01,Mid-Market,LATAM,25,2,3659.96,0.9750211203535222,0.9910211420154234
2023-06-01,Mid-Market,LATAM,26,2,3659.96,0.9750211203535222,0.9910211420154234
2023-06-01,Mid-Market,LATAM,27,2,3659.96,0.9750211203535222,0.9910211420154234
2023-06-01,Mid-Market,LATAM,28,2,3659.96,0.9750211203535222,0.9910211420154234
2023-06-01,Mid-Market,LATAM,29,2,3659.96,0.9750211203535222,0.9910211420154234
2023-06-01,Mid-Market,LATAM,30,2,3659.96,0.9750211203535222,0.9910211420154234
2023-06-01,Mid-Market,LATAM,31,2,3659.96,0.9750211203535222,0.9910211420154234
2023-06-01,Mid-Market,LATAM,32,2,3659.96,0.9750211203535222,0.9910211420154234
2023-06-01,Mid-Market,North America,0,8,15662.55,1.0,1.0
2023-06-01,Mid-Market,North America,1,8,15662.55,1.0,1.0
2023-06-01,Mid-Market,North America,2,8,15662.55,1.0,1.0
2023-06-01,Mid-Market,North America,3,8,15662.55,1.0,1.0
2023-06-01,Mid-Market,North America,4,7,12282.17,0.7743662430447149,0.7841743521968007
2023-06-01,Mid-Market,North America,5,7,12427.689999999999,0.7743662430447149,0.7934653041809921
2023-06-01,Mid-Market,North America,6,7,12732.86,0.7743662430447149,0.812949360097813
2023-06-01,Mid-Market,North America,7,7,12732.86,0.7743662430447149,0.812949360097813
2023-06-01,Mid-Market,North America,8,7,12980.66,0.7743662430447149,0.8287705386415367
2023-06-01,Mid-Market,North America,9,7,12778.14,0.7712441460681689,0.815840332512905
2023-06-01,Mid-Market,North America,10,7,12368.529999999999,0.7450919550137112,0.789688141458447
2023-06-01,Mid-Market,North America,11,7,12566.5,0.7450919550137112,0.8023278457211629
2023-06-01,Mid-Market,North America,12,7,12566.5,0.7450919550137112,0.8023278457211629
2023-06-01,Mid-Market,North America,13,7,11769.33,0.694195389639618,0.75143128034707
2023-06-01,Mid-Market,North America,14,7,11769.33,0.694195389639618,0.75143128034707
2023-06-01,Mid-Market,North America,15,7,11769.33,0.694195389639618,0.75143128034707
2023-06-01,Mid-Market,North America,16,7,11878.86,0.694195389639618,0.7584243944951493
2023-06-01,Mid-Market,North America,17,7,11957.349999999999,0.694195389639618,0.7634357112986071
2023-06-01,Mid-Market,North America,18,7,11957.349999999999,0.694195389639618,0.7634357112986071
2023-06-01,Mid-Market,North America,19,7,11957.349999999999,0.694195389639618,0.7634357112986071
2023-06-01,Mid-Market,North America,20,7,11957.349999999999,0.694195389639618,0.7634357112986071
2023-06-01,Mid-Market,North America,21,7,11957.349999999999,0.694195389639618,0.7634357112986071
2023-06-01,Mid-Market,North America,22,7,11768.369999999999,0.694195389639618,0.7513699876456899
2023-06-01,Mid-Market,North America,23,7,11768.369999999999,0.694195389639618,0.7513699876456899
2023-06-01,Mid-Market,North America,24,7,11902.939999999999,0.694195389639618,0.7599618197547653
2023-06-01,Mid-Market,North America,25,7,12294.689999999999,0.7192072810621514,0.7849737111772986
2023-06-01,Mid-Market,North America,26,7,12294.689999999999,0.7192072810621514,0.7849737111772986
2023-06-01,Mid-Market,North America,27,7,11811.720000000001,0.6883713060772352,0.7541377361923826
2023-06-01,Mid-Market,North America,28,7,11951.66,0.6883713060772352,0.7630724243498026
2023-06-01,Mid-Market,North America,29,7,11865.79,0.6883713060772352,0.7575899199044857
2023-06-01,Mid-Market,North America,30,7,11865.79,0.6883713060772352,0.7575899199044857
2023-06-01,Mid-Market,North America,31,7,11865.79,0.6883713060772352,0.7575899199044857
2023-06-01,Mid-Market,North America,32,7,11707.119999999999,0.6883713060772352,0.7474593856045152
2023-06-01,SMB,APAC,0,10,7382.21,1.0,1.0
2023-06-01,SMB,APAC,1,10,7382.21,1.0,1.0
2023-06-01,SMB,APAC,2,10,7382.21,1.0,1.0
2023-06-01,SMB,APAC,3,10,7382.21,1.0,1.0
2023-06-01,SMB,APAC,4,10,7382.21,1.0,1.0
2023-06-01,SMB,APAC,5,10,7445.07,1.0,1.0085150652717818
2023-06-01,SMB,APAC,6,9,6414.32,0.8603737905044695,0.8688888557762512
2023-06-01,SMB,APAC,7,9,6414.32,0.8603737905044695,0.8688888557762512
2023-06-01,SMB,APAC,8,9,6414.32,0.8603737905044695,0.8688888557762512
2023-06-01,SMB,APAC,9,9,6414.32,0.8603737905044695,0.8688888557762512
2023-06-01,SMB,APAC,10,9,6414.32,0.8603737905044695,0.8688888557762512
2023-06-01,SMB,APAC,11,9,6414.32,0.8603737905044695,0.8688888557762512
2023-06-01,SMB,APAC,12,9,6414.32,0.8603737905044695,0.8688888557762512
2023-06-01,SMB,APAC,13,9,6414.32,0.8603737905044695,0.8688888557762512
2023-06-01,SMB,APAC,14,9,6414.32,0.8603737905044695,0.8688888557762512
2023-06-01,SMB,APAC,15,9,6414.32,0.8603737905044695,0.8688888557762512
2023-06-01,SMB,APAC,16,9,6360.06,0.8530236880283817,0.8615387533001635
2023-06-01,SMB,APAC,17,9,6462.42,0.8530236880283817,0.8754045197847257
2023-06-01,SMB,APAC,18,8,6134.03,0.8021987995464773,0.8309205508919415
2023-06-01,SMB,APAC,19,8,6207.0,0.8021987995464773,0.8408051247526147
2023-06-01,SMB,APAC,20,8,6245.01,0.8073476641818642,0.8459539893880017
2023-06-01,SMB,APAC,21,8,6245.01,0.8073476641818642,0.8459539893880017
2023-06-01,SMB,APAC,22,8,6120.75,0.7905153063919883,0.8291216315981258
2023-06-01,SMB,APAC,23,8,6120.75,0.7905153063919883,0.8291216315981258
2023-06-01,SMB,APAC,24,8,6120.75,0.7905153063919883,0.8291216315981258
2023-06-01,SMB,APAC,25,8,6120.75,0.7905153063919883,0.8291216315981258
2023-06-01,SMB,APAC,26,7,5658.25,0.727864690925888,0.7664710161320255
2023-06-01,SMB,APAC,27,7,5658.25,0.727864690925888,0.7664710161320255
2023-06-01,SMB,APAC,28,7,5658.25,0.727864690925888,0.7664710161320255
2023-06-01,SMB,APAC,29,7,5939.9400000000005,0.727864690925888,0.804628966122611
2023-06-01,SMB,APAC,30,7,5939.9400000000005,0.727864690925888,0.804628966122611
2023-06-01,SMB,APAC,31,7,5939.9400000000005,0.727864690925888,0.804628966122611
2023-06-01,SMB,APAC,32,7,5939.9400000000005,0.727864690925888,0.804628966122611
2023-06-01,SMB,EMEA,0,15,9641.03,1.0,1.0
2023-06-01,SMB,EMEA,1,15,9641.03,1.0,1.0
2023-06-01,SMB,EMEA,2,15,9641.03,1.0,1.0
2023-06-01,SMB,EMEA,3,15,9892.38,1.0,1.0260708658722149
2023-06-01,SMB,EMEA,4,15,9614.11,0.9711369013476775,0.9972077672198925
2023-06-01,SMB,EMEA,5,15,9614.11,0.9711369013476775,0.9972077672198925
2023-06-01,SMB,EMEA,6,15,9776.4,0.9711369013476775,1.014041030885704
2023-06-01,SMB,EMEA,7,15,10080.48,0.986938117607766,1.0455812293914652
2023-06-01,SMB,EMEA,8,15,10200.46,0.986938117607766,1.0580259578074125
2023-06-01,SMB,EMEA,9,14,9962.96,0.9623038202349748,1.0333916604346214
2023-06-01,SMB,EMEA,10,14,9962.96,0.9623038202349748,1.0333916604346214
2023-06-01,SMB,EMEA,11,14,9779.91,0.9433172596703878,1.0144050998700345
2023-06-01,SMB,EMEA,12,14,9779.91,0.9433172596703878,1.0144050998700345
2023-06-01,SMB,EMEA,13,14,10052.0,0.9715393479742308,1.0426271881738776
2023-06-01,SMB,EMEA,14,14,10052.0,0.9715393479742308,1.0426271881738776
2023-06-01,SMB,EMEA,15,14,10087.96,0.9642216651125449,1.0463570801045115
2023-06-01,SMB,EMEA,16,14,10087.96,0.9642216651125449,1.0463570801045115
2023-06-01,SMB,EMEA,17,14,10063.119999999999,0.9642216651125449,1.043780591907711
2023-06-01,SMB,EMEA,18,14,9983.74,0.9559881050053779,1.035547031800544
2023-06-01,SMB,EMEA,19,14,9983.74,0.9559881050053779,1.035547031800544
2023-06-01,SMB,EMEA,20,14,9983.74,0.9559881050053779,1.035547031800544
2023-06-01,SMB,EMEA,21,14,10102.63,0.9559881050053779,1.0478787017569697
2023-06-01,SMB,EMEA,22,13,9692.75,0.9071966377036478,1.0053645720426136
2023-06-01,SMB,EMEA,23,13,9692.75,0.9071966377036478,1.0053645720426136
2023-06-01,SMB,EMEA,24,13,9584.06,0.8966853126688744,0.9940908803312508
2023-06-01,SMB,EMEA,25,12,9743.84,0.8666387305090847,1.010663798370091
2023-06-01,SMB,EMEA,26,11,8525.83,0.7513502188044223,0.8843277118731089
2023-06-01,SMB,EMEA,27,11,8525.83,0.7513502188044223,0.8843277118731089
2023-06-01,SMB,EMEA,28,11,8525.83,0.7513502188044223,0.8843277118731089
2023-06-01,SMB,EMEA,29,11,8525.83,0.7513502188044223,0.8843277118731089
2023-06-01,SMB,EMEA,30,11,8525.83,0.7513502188044223,0.8843277118731089
2023-06-01,SMB,EMEA,31,11,8525.83,0.7513502188044223,0.8843277118731089
2023-06-01,SMB,EMEA,32,11,8652.68,0.7513502188044223,0.8974850197541134
2023-06-01,SMB,LATAM,0,3,1982.4,1.0,1.0
2023-06-01,SMB,LATAM,1,3,1982.4,1.0,1.0
2023-06-01,SMB,LATAM,2,3,1982.4,1.0,1.0
2023-06-01,SMB,LATAM,3,3,1982.4,1.0,1.0
2023-06-01,SMB,LATAM,4,3,1982.4,1.0,1.0
2023-06-01,SMB,LATAM,5,3,1982.4,1.0,1.0
2023-06-01,SMB,LATAM,6,3,1982.4,1.0,1.0
2023-06-01,SMB,LATAM,7,3,1982.4,1.0,1.0
2023-06-01,SMB,LATAM,8,3,1982.4,1.0,1.0
2023-06-01,SMB,LATAM,9,3,2073.59,1.0,1.0459997982243745
2023-06-01,SMB,LATAM,10,3,2073.59,1.0,1.0459997982243745
2023-06-01,SMB,LATAM,11,3,2073.59,1.0,1.0459997982243745
2023-06-01,SMB,LATAM,12,2,1464.4,0.7387005649717514,0.7387005649717514
2023-06-01,SMB,LATAM,13,2,1464.4,0.7387005649717514,0.7387005649717514
2023-06-01,SMB,LATAM,14,2,1589.5700000000002,0.7387005649717514,0.8018412025827281
2023-06-01,SMB,LATAM,15,2,1589.5700000000002,0.7387005649717514,0.8018412025827281
2023-06-01,SMB,LATAM,16,2,1589.5700000000002,0.7387005649717514,0.8018412025827281
2023-06-01,SMB,LATAM,17,2,1589.5700000000002,0.7387005649717514,0.8018412025827281
2023-06-01,SMB,LATAM,18,2,1589.5700000000002,0.7387005649717514,0.8018412025827281
2023-06-01,SMB,LATAM,19,2,1589.5700000000002,0.7387005649717514,0.8018412025827281
2023-06-01,SMB,LATAM,20,2,1589.5700000000002,0.7387005649717514,0.8018412025827281
2023-06-01,SMB,LATAM,21,2,1589.5700000000002,0.7387005649717514,0.8018412025827281
2023-06-01,SMB,LATAM,22,2,1868.73,0.7387005649717514,0.942660411622276
2023-06-01,SMB,LATAM,23,2,1868.73,0.7387005649717514,0.942660411622276
2023-06-01,SMB,LATAM,24,2,1868.73,0.7387005649717514,0.942660411622276
2023-06-01,SMB,LATAM,25,2,1868.73,0.7387005649717514,0.942660411622276
2023-06-01,SMB,LATAM,26,2,1868.73,0.7387005649717514,0.942660411622276
2023-06-01,SMB,LATAM,27,2,1868.73,0.7387005649717514,0.942660411622276
2023-06-01,SMB,LATAM,28,2,1868.73,0.7387005649717514,0.942660411622276
2023-06-01,SMB,LATAM,29,2,1868.73,0.7387005649717514,0.942660411622276
2023-06-01,SMB,LATAM,30,2,1868.73,0.7387005649717514,0.942660411622276
2023-06-01,SMB,LATAM,31,2,1868.73,0.7387005649717514,0.942660411622276
2023-06-01,SMB,LATAM,32,2,1868.73,0.7387005649717514,0.942660411622276
2023-06-01,SMB,North America,0,22,15917.55,1.0,1.0
2023-06-01,SMB,North America,1,22,15917.55,1.0,1.0
2023-06-01,SMB,North America,2,22,15917.55,1.0,1.0
2023-06-01,SMB,North America,3,22,16027.05,1.0,1.0068791993742756
2023-06-01,SMB,North America,4,22,16027.05,1.0,1.0068791993742756
2023-06-01,SMB,North America,5,22,16879.6,0.9960446174191381,1.0604395776988291
2023-06-01,SMB,North America,6,21,16504.4,0.9724731507047253,1.0368681109844167
2023-06-01,SMB,North America,7,21,16504.4,0.9724731507047253,1.0368681109844167
2023-06-01,SMB,North America,8,21,16816.91,0.9724731507047253,1.0565011575273833
2023-06-01,SMB,North America,9,21,16816.91,0.9724731507047253,1.0565011575273833
2023-06-01,SMB,North America,10,21,16961.09,0.9724731507047253,1.0655590841555391
2023-06-01,SMB,North America,11,21,16961.09,0.9724731507047253,1.0655590841555391
2023-06-01,SMB,North America,12,21,17201.03,0.9724731507047253,1.0806330119899106
2023-06-01,SMB,North America,13,21,17285.1,0.9724731507047253,1.085914603692151
2023-06-01,SMB,North America,14,20,16092.85,0.8975715483852729,1.0110130013726988
2023-06-01,SMB,North America,15,20,16092.85,0.8975715483852729,1.0110130013726988
2023-06-01,SMB,North America,16,20,16045.95,0.8946251150459713,1.0080665680333971
2023-06-01,SMB,North America,17,20,16071.36,0.8962214662432347,1.0096629192306605
2023-06-01,SMB,North America,18,20,16288.15,0.8962214662432347,1.0232824775169547
2023-06-01,SMB,North America,19,19,15791.64,0.8650288518019419,0.9920898630756618
2023-06-01,SMB,North America,20,18,14950.35,0.8053463001529758,0.9392368800474948
2023-06-01,SMB,North America,21,18,14973.03,0.8067711425439217,0.9406617224384407
2023-06-01,SMB,North America,22,17,13512.84,0.7281214759809141,0.8489271276044367
2023-06-01,SMB,North America,23,16,13404.09,0.7070805494564176,0.8420950460340945
2023-06-01,SMB,North America,24,16,13043.93,0.7070805494564176,0.8194684483478928
2023-06-01,SMB,North America,25,16,13043.93,0.7070805494564176,0.8194684483478928
2023-06-01,SMB,North America,26,16,12901.86,0.7070805494564176,0.8105430798081363
2023-06-01,SMB,North America,27,14,11853.25,0.6595185816912779,0.7446654792980075
2023-06-01,SMB,North America,28,14,11909.58,0.6594664379882583,0.7482043404920984
2023-06-01,SMB,North America,29,14,11909.58,0.6594664379882583,0.7482043404920984
2023-06-01,SMB,North America,30,14,11792.98,0.6521411900700799,0.74087909257392
2023-06-01,SMB,North America,31,14,11792.98,0.6521411900700799,0.74087909257392
2023-06-01,SMB,North America,32,13,10821.89,0.5911336857745068,0.6798715882783468
2023-07-01,Enterprise,APAC,0,2,12346.67,1.0,1.0
2023-07-01,Enterprise,APAC,1,2,12346.67,1.0,1.0
2023-07-01,Enterprise,APAC,2,2,12346.67,1.0,1.0
2023-07-01,Enterprise,APAC,3,2,12346.67,1.0,1.0
2023-07-01,Enterprise,APAC,4,2,12346.67,1.0,1.0
2023-07-01,Enterprise,APAC,5,2,12346.67,1.0,1.0
2023-07-01,Enterprise,APAC,6,2,12346.67,1.0,1.0
2023-07-01,Enterprise,APAC,7,2,12346.67,1.0,1.0
2023-07-01,Enterprise,APAC,8,2,12346.67,1.0,1.0
2023-07-01,Enterprise,APAC,9,2,12346.67,1.0,1.0
2023-07-01,Enterprise,APAC,10,2,12346.67,1.0,1.0
2023-07-01,Enterprise,APAC,11,2,12346.67,1.0,1.0
2023-07-01,Enterprise,APAC,12,2,13457.44,1.0,1.0899651484975301
2023-07-01,Enterprise,APAC,13,2,13457.44,1.0,1.0899651484975301
2023-07-01,Enterprise,APAC,14,2,15832.39,1.0,1.2823206581207727
2023-07-01,Enterprise,APAC,15,2,15832.39,1.0,1.2823206581207727
2023-07-01,Enterprise,APAC,16,2,15832.39,1.0,1.2823206581207727
2023-07-01,Enterprise,APAC,17,2,15832.39,1.0,1.2823206581207727
2023-07-01,Enterprise,APAC,18,2,15832.39,1.0,1.2823206581207727
2023-07-01,Enterprise,APAC,19,2,15832.39,1.0,1.2823206581207727
2023-07-01,Enterprise,APAC,20,2,15832.39,1.0,1.2823206581207727
2023-07-01,Enterprise,APAC,21,2,15832.39,1.0,1.2823206581207727
2023-07-01,Enterprise,APAC,22,2,15832.39,1.0,1.2823206581207727
2023-07-01,Enterprise,APAC,23,2,15832.39,1.0,1.2823206581207727
2023-07-01,Enterprise,APAC,24,2,15832.39,1.0,1.2823206581207727
2023-07-01,Enterprise,APAC,25,2,15832.39,1.0,1.2823206581207727
2023-07-01,Enterprise,APAC,26,2,15832.39,1.0,1.2823206581207727
2023-07-01,Enterprise,APAC,27,2,15832.39,1.0,1.2823206581207727
2023-07-01,Enterprise,APAC,28,2,14956.45,1.0,1.2113752129116597
2023-07-01,Enterprise,APAC,29,2,14956.45,1.0,1.2113752129116597
2023-07-01,Enterprise,APAC,30,2,14956.45,1.0,1.2113752129116597
2023-07-01,Enterprise,APAC,31,2,14956.45,1.0,1.2113752129116597
2023-07-01,Enterprise,North America,0,4,29615.77,1.0,1.0
2023-07-01,Enterprise,North America,1,4,29615.77,1.0,1.0
2023-07-01,Enterprise,North America,2,4,29615.77,1.0,1.0
2023-07-01,Enterprise,North America,3,4,29615.77,1.0,1.0
2023-07-01,Enterprise,North America,4,4,29615.77,1.0,1.0
2023-07-01,Enterprise,North America,5,4,29615.77,1.0,1.0
2023-07-01,Enterprise,North America,6,4,29615.77,1.0,1.0
2023-07-01,Enterprise,North America,7,4,29615.77,1.0,1.0
2023-07-01,Enterprise,North America,8,4,32721.32,1.0,1.104861362713176
2023-07-01,Enterprise,North America,9,4,32721.32,1.0,1.104861362713176
2023-07-01,Enterprise,North America,10,4,32721.32,1.0,1.104861362713176
2023-07-01,Enterprise,North America,11,4,32721.32,1.0,1.104861362713176
2023-07-01,Enterprise,North America,12,4,32721.32,1.0,1.104861362713176
2023-07-01,Enterprise,North America,13,4,32721.32,1.0,1.104861362713176
2023-07-01,Enterprise,North America,14,4,32721.32,1.0,1.104861362713176
2023-07-01,Enterprise,North America,15,4,32721.32,1.0,1.104861362713176
2023-07-01,Enterprise,North America,16,4,33746.72,1.0,1.139484808262625
2023-07-01,Enterprise,North America,17,4,33746.72,1.0,1.139484808262625
2023-07-01,Enterprise,North America,18,4,33746.72,1.0,1.139484808262625
2023-07-01,Enterprise,North America,19,4,33746.72,1.0,1.139484808262625
2023-07-01,Enterprise,North America,20,4,34738.82,1.0,1.1729838528594732
2023-07-01,Enterprise,North America,21,4,34738.82,1.0,1.1729838528594732
2023-07-01,Enterprise,North America,22,4,34738.82,1.0,1.1729838528594732
2023-07-01,Enterprise,North America,23,4,34738.82,1.0,1.1729838528594732
2023-07-01,Enterprise,North America,24,4,34738.82,1.0,1.1729838528594732
2023-07-01,Enterprise,North America,25,4,34738.82,1.0,1.1729838528594732
2023-07-01,Enterprise,North America,26,4,34738.82,1.0,1.1729838528594732
2023-07-01,Enterprise,North America,27,4,34738.82,1.0,1.1729838528594732
2023-07-01,Enterprise,North America,28,4,34738.82,1.0,1.1729838528594732
2023-07-01,Enterprise,North America,29,4,34738.82,1.0,1.1729838528594732
2023-07-01,Enterprise,North America,30,4,34738.82,1.0,1.1729838528594732
2023-07-01,Enterprise,North America,31,4,34738.82,1.0,1.1729838528594732
2023-07-01,Mid-Market,APAC,0,7,11610.28,1.0,1.0
2023-07-01,Mid-Market,APAC,1,7,11610.28,1.0,1.0
2023-07-01,Mid-Market,APAC,2,7,11610.28,1.0,1.0
2023-07-01,Mid-Market,APAC,3,7,11610.28,1.0,1.0
2023-07-01,Mid-Market,APAC,4,7,11610.28,1.0,1.0
2023-07-01,Mid-Market,APAC,5,7,11610.28,1.0,1.0
2023-07-01,Mid-Market,APAC,6,7,11610.28,1.0,1.0
2023-07-01,Mid-Market,APAC,7,7,11861.99,1.0,1.0216799250319544
2023-07-01,Mid-Market,APAC,8,7,11861.99,1.0,1.0216799250319544
2023-07-01,Mid-Market,APAC,9,7,11861.99,1.0,1.0216799250319544
2023-07-01,Mid-Market,APAC,10,7,11861.99,1.0,1.0216799250319544
2023-07-01,Mid-Market,APAC,11,7,12271.84,1.0,1.0569805379370696
2023-07-01,Mid-Market,APAC,12,7,12271.84,1.0,1.0569805379370696
2023-07-01,Mid-Market,APAC,13,7,12418.52,1.0,1.0696141695118464
2023-07-01,Mid-Market,APAC,14,7,12418.52,1.0,1.0696141695118464
2023-07-01,Mid-Market,APAC,15,7,12418.52,1.0,1.0696141695118464
2023-07-01,Mid-Market,APAC,16,7,12418.52,1.0,1.0696141695118464
2023-07-01,Mid-Market,APAC,17,7,12418.52,1.0,1.0696141695118464
2023-07-01,Mid-Market,APAC,18,7,12418.52,1.0,1.0696141695118464
2023-07-01,Mid-Market,APAC,19,7,12418.52,1.0,1.0696141695118464
2023-07-01,Mid-Market,APAC,20,7,12418.52,1.0,1.0696141695118464
2023-07-01,Mid-Market,APAC,21,7,12418.52,1.0,1.0696141695118464
2023-07-01,Mid-Market,APAC,22,7,12418.52,1.0,1.0696141695118464
2023-07-01,Mid-Market,APAC,23,7,12138.98,0.9759230612870662,1.0455372307989126
2023-07-01,Mid-Market,APAC,24,7,11794.23,0.9679094733288086,1.0158437178087005
2023-07-01,Mid-Market,APAC,25,7,11794.23,0.9679094733288086,1.0158437178087005
2023-07-01,Mid-Market,APAC,26,7,11794.23,0.9679094733288086,1.0158437178087005
2023-07-01,Mid-Market,APAC,27,7,11794.23,0.9679094733288086,1.0158437178087005
2023-07-01,Mid-Market,APAC,28,7,11794.23,0.9679094733288086,1.0158437178087005
2023-07-01,Mid-Market,APAC,29,7,11794.23,0.9679094733288086,1.0158437178087005
2023-07-01,Mid-Market,APAC,30,7,11794.23,0.9679094733288086,1.0158437178087005
2023-07-01,Mid-Market,APAC,31,7,12272.22,0.9679094733288086,1.057013267552548
2023-07-01,Mid-Market,EMEA,0,10,21049.69,1.0,1.0
2023-07-01,Mid-Market,EMEA,1,10,21049.69,1.0,1.0
2023-07-01,Mid-Market,EMEA,2,10,21049.69,1.0,1.0
2023-07-01,Mid-Market,EMEA,3,10,21049.69,1.0,1.0
2023-07-01,Mid-Market,EMEA,4,10,21049.69,1.0,1.0
2023-07-01,Mid-Market,EMEA,5,10,20675.21,0.9759150847352146,0.982209714252324
2023-07-01,Mid-Market,EMEA,6,10,20675.21,0.9759150847352146,0.982209714252324
2023-07-01,Mid-Market,EMEA,7,10,20675.21,0.9759150847352146,0.982209714252324
2023-07-01,Mid-Market,EMEA,8,10,21802.3,0.9885618268012498,1.0357539707235595
2023-07-01,Mid-Market,EMEA,9,10,21802.3,0.9885618268012498,1.0357539707235595
2023-07-01,Mid-Market,EMEA,10,10,21802.3,0.9885618268012498,1.0357539707235595
2023-07-01,Mid-Market,EMEA,11,10,21802.3,0.9885618268012498,1.0357539707235595
2023-07-01,Mid-Market,EMEA,12,10,22678.0,0.9885618268012498,1.0773555335019187
2023-07-01,Mid-Market,EMEA,13,10,22678.0,0.9885618268012498,1.0773555335019187
2023-07-01,Mid-Market,EMEA,14,10,23128.25,0.9885618268012498,1.098745397200624
2023-07-01,Mid-Market,EMEA,15,9,19938.92,0.8370474814593469,0.9472310518587209
2023-07-01,Mid-Market,EMEA,16,9,20073.49,0.8370474814593469,0.9536240201162108
2023-07-01,Mid-Market,EMEA,17,9,20249.33,0.8370474814593469,0.9619775873183882
2023-07-01,Mid-Market,EMEA,18,9,20249.33,0.8370474814593469,0.9619775873183882
